"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"25";"Conciencia y expresiones culturales";"1";"4";"14";"56";"7";"28";"3";"12";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Comunicación lingüística";"11";"38";"16";"55";"1";"3";"1";"3";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Competencia matemática y competencias básicas en ciencia y tecnología";"15";"52";"12";"41";"2";"7";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Competencia digital";"3";"10";"22";"76";"4";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Aprender a aprender";"8";"28";"18";"62";"3";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Competencias sociales y cívicas";"3";"10";"22";"76";"4";"14";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Sentido de iniciativa y espíritu emprendedor";"7";"24";"19";"66";"3";"10";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"29";"Conciencia y expresiones culturales";"2";"7";"25";"86";"2";"7";"0";"0";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Comunicación lingüística";"15";"28";"28";"52";"6";"11";"5";"9";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Competencia matemática y competencias básicas en ciencia y tecnología";"21";"39";"19";"35";"11";"20";"3";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Competencia digital";"4";"7";"34";"63";"13";"24";"3";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Aprender a aprender";"9";"17";"34";"63";"8";"15";"3";"6";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Competencias sociales y cívicas";"4";"7";"37";"69";"11";"20";"2";"4";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Sentido de iniciativa y espíritu emprendedor";"8";"15";"34";"63";"8";"15";"4";"7";"0";"0"
"Evaluación final ordinaria";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"54";"Conciencia y expresiones culturales";"3";"6";"39";"72";"9";"17";"3";"6";"0";"0"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DESCRIPCIÓN CALIFICACIÓN";"CODIGO";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poco adecuado";"PA";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Adecuado";"AD";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Muy adecuado";"MA";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Excelente";"EX";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No evaluado";"NO EVA.";"";"";"";"";"";"";"";"";"";"";"";"";"";""
