"EVALUACIÓN";"ENSEÑANZA";"ESTUDIO";"GRUPO";"Nº ALU. GRUPO";"ITEM";"PA-Nº";"PA-%";"AD-Nº";"AD-%";"MA-Nº";"MA-%";"EX-Nº";"EX-%";"NO EVA.-Nº";"NO EVA.-%"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"16";"Aprender a aprender";"5";"31";"11";"69";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"16";"Competencias sociales y cívicas";"5";"31";"11";"69";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"16";"Sentido de iniciativa y espíritu emprendedor";"5";"31";"11";"69";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"Segundo curso del Programa de Mejora del Aprendizaje y el Rendimiento (LOMCE)";"TOTAL ESTUDIO";"16";"Conciencia y expresiones culturales";"8";"50";"7";"44";"1";"6";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Comunicación lingüística";"9";"32";"17";"61";"2";"7";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencia matemática y competencias básicas en ciencia y tecnología";"13";"46";"14";"50";"0";"0";"1";"4";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencia digital";"2";"7";"25";"89";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Aprender a aprender";"3";"11";"24";"86";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Competencias sociales y cívicas";"1";"4";"27";"96";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Sentido de iniciativa y espíritu emprendedor";"4";"14";"23";"82";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4A";"28";"Conciencia y expresiones culturales";"1";"4";"25";"89";"2";"7";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Comunicación lingüística";"8";"30";"18";"67";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Competencia matemática y competencias básicas en ciencia y tecnología";"20";"74";"7";"26";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Competencia digital";"1";"4";"24";"89";"2";"7";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Aprender a aprender";"8";"30";"18";"67";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Competencias sociales y cívicas";"2";"7";"24";"89";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Sentido de iniciativa y espíritu emprendedor";"5";"19";"21";"78";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4B";"27";"Conciencia y expresiones culturales";"0";"0";"27";"100";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Comunicación lingüística";"14";"56";"11";"44";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Competencia matemática y competencias básicas en ciencia y tecnología";"18";"72";"7";"28";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Competencia digital";"7";"28";"18";"72";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Aprender a aprender";"9";"36";"14";"56";"2";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Competencias sociales y cívicas";"9";"36";"16";"64";"0";"0";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Sentido de iniciativa y espíritu emprendedor";"11";"44";"12";"48";"2";"8";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"ESO4C";"25";"Conciencia y expresiones culturales";"6";"24";"18";"72";"1";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Comunicación lingüística";"31";"39";"46";"58";"3";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Competencia matemática y competencias básicas en ciencia y tecnología";"51";"64";"28";"35";"0";"0";"1";"1";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Competencia digital";"10";"12";"67";"84";"3";"4";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Aprender a aprender";"20";"25";"56";"70";"4";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Competencias sociales y cívicas";"12";"15";"67";"84";"1";"1";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Sentido de iniciativa y espíritu emprendedor";"20";"25";"56";"70";"4";"5";"0";"0";"0";"0"
"Primera Evaluación";"Educación Secundaria Obligatoria";"4º Educación Secundaria Obligatoria (LOMCE)";"TOTAL ESTUDIO";"80";"Conciencia y expresiones culturales";"7";"9";"70";"88";"3";"4";"0";"0";"0";"0"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DESCRIPCIÓN CALIFICACIÓN";"CODIGO";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poco adecuado";"PA";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Adecuado";"AD";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Muy adecuado";"MA";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Excelente";"EX";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No evaluado";"NO EVA.";"";"";"";"";"";"";"";"";"";"";"";"";"";""
